G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Bayesian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),sample,region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set
3.595383847821868,149.0000000000122,62.649573887987536,757.000000027527,68.55812729176687,6078.834391272241,-575.3105581725421,-0.04714245237792504,-0.007257709676303741,135.8733629285029,EE87971.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,-0.25,"(-96.61729336817203, 437.4327918714623)",N/A,-0.18,"(-0.12614825311203842, 0.04754041623417212)",N/A
-4.633162343310816,149.99999999968486,91.20950214549542,757.9999998468587,-226.78615078063973,6078.933197971905,-496.94336872292257,-0.02079866129870264,0.0004694088701804763,-139.84669485354894,EE87971.sortByCoord,panc_adenoca_cluster1261_hg38,yes,0.41,"(-642.6545705277002, 190.1018313897916)",N/A,0.04,"(-0.16045322481214283, 0.1128207699788697)",N/A
-5.888049352677733,149.99999999997803,-11.810218856551533,757.0000065488443,284.5939324962821,6078.999989974675,-592.5774316927867,0.003207135242830148,-0.008335128244408572,265.55216734947516,EE88058.sortByCoord,skeletal_muscle_cluster1518_hg38,yes,2.68,"(-288.9609746227431, 180.84507132172865)",N/A,-0.17,"(-0.07203989172404598, 0.09238919948095962)",N/A
11.244182126510978,149.00000000004334,-5.2114645157549315,757.0107888995512,16.99228416117748,6078.281280384609,-733.2489735260069,-0.028474752512617905,-0.00117729762042231,24.727709730358864,EE88058.sortByCoord,hepatocyte_all_hg38,yes,0.21,"(-131.89710413022425, 151.44781350163484)",N/A,-0.27,"(-0.06591934692441812, 0.020705109367181347)",N/A
23.072672656589283,149.99999999937393,-16.183697061422595,757.9999999989343,-136.9846698089958,6078.018521136202,-668.805340450687,-0.043855557684705546,0.003650042360844012,-126.48174386019987,EE88058.sortByCoord,panc_epithel_cluster1974_hg38,yes,-1.13,"(-200.2123032501991, 144.67266493885407)",N/A,0.21,"(-0.09904946836923603, 0.0007154169435081709)",N/A
31.128120559348712,149.0000000000046,-141.6930517012109,757.0000159836057,561.5106600942272,6078.999994071169,-518.1833760613466,-0.045521471221207255,-0.005921784214331521,453.91581710210886,EE88058.sortByCoord,SAEC_hg38,yes,1.21,"(-129.24715049268673, 594.0845756974345)",N/A,-0.27,"(-0.13486348604650814, 0.07168146623875854)",N/A
3.86922593286404,149.00000000000344,11.438343748386913,757.0000000074488,184.83131723054237,6078.999889784897,-565.645648903644,-0.02851757079243166,-0.007328469882700194,200.65028856374488,EE88058.sortByCoord,mammary_epithel_cluster2438_hg38,yes,0.35,"(-147.4401575635661, 444.2855409094401)",N/A,0.35,"(-0.1551046038768317, 0.060045326809148626)",N/A
25.079570414514485,149.99999999859875,-184.54952445944647,757.99999973416,-771.3007543535039,6078.010382135496,-519.6158563838542,0.08105394371869654,0.023551514418393756,-927.6977156444304,EE88058.sortByCoord,hematopoietic_all_hg38,yes,1.08,"(-1762.1647206147018, -683.1746616706939)",N/A,-2.01,"(0.0833171034483827, 0.32146001505947525)",N/A
27.429244406535894,149.00001844538954,-30.143646449947443,757.0000000085471,-87.97952921735376,6078.000000002929,-670.1801682432184,-0.05178028121323278,0.001601998444738827,-86.56203719067953,EE88058.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,yes,-0.79,"(-180.15764378937976, 133.1408038638332)",N/A,-0.88,"(-0.07960968375498778, 0.02114239769897886)",N/A
-9.027246854703336,149.00000000000003,45.51505712450169,757.9999999993738,-157.34103832676274,6078.023326582369,-532.1131589444155,0.010542519516983777,-0.0018904410959962121,-121.68163595625627,EE88058.sortByCoord,prostate_cluster2483_hg38,yes,-1.18,"(-250.56857586467265, 395.55803759116014)",N/A,0.73,"(-0.123612282510788, 0.07196721937166428)",N/A
-21.714627664186946,149.99999999997846,-57.71151216565974,757.0000000343898,436.61805714178877,6078.944593209522,-532.9137634442781,0.05951288481601388,-0.017605405854645744,352.779173661694,EE88058.sortByCoord,A549_hg38,yes,1.53,"(-255.040069906391, 428.5674280284202)",N/A,0.81,"(-0.10053282245571228, 0.12586205409550769)",N/A
10.88599574429754,149.00000000003197,17.611341593389398,757.9999999980663,-55.77993245663267,6078.064408886381,-704.1696603574918,-0.034754688822672464,-0.0005079407030185728,-25.347184080397447,EE88058.sortByCoord,HeLa_cluster1777_hg38,yes,-1.04,"(-93.80412643044176, 194.98261619365513)",N/A,0.21,"(-0.08070902952822549, 0.0023044742962305895)",N/A
-1.2961421398826722,149.00005474752857,-25.365592985682945,757.9999999890199,-59.09913680166651,6078.014831312729,-600.6440268143473,0.020699603105835098,-7.382328080482423e-05,-86.13352004022406,EE88058.sortByCoord,colon_cluster507_hg38,yes,0.28,"(-358.2173159815829, 118.66350014151612)",N/A,-0.36,"(-0.03146166791221886, 0.0961701496130678)",N/A
-22.006687023228817,149.000000000124,-12.654065661567891,757.9999999949642,207.03074281742522,6078.971590908686,-576.9073681595197,0.051995360540595566,-0.007235470566263938,168.5641452322415,EE88058.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,-0.01,"(-96.61729336817203, 437.4327918714623)",N/A,2.07,"(-0.12614825311203842, 0.04754041623417212)",N/A
8.460689288837635,149.9999999999893,109.68931377866942,757.9999999811813,-240.47147312889985,6078.120896043686,-488.18098899201186,-0.06444912686976438,0.003551175059866836,-119.72328367241795,EE88058.sortByCoord,panc_adenoca_cluster1261_hg38,yes,0.5,"(-642.6545705277002, 190.1018313897916)",N/A,-0.59,"(-0.16045322481214283, 0.1128207699788697)",N/A
-6.592172560067893,149.0006423465874,56.63668909180448,757.0000000042319,-186.69999014710152,6078.3372283897925,-606.5320325237012,5.622006038918589e-05,-0.001154965218130689,-136.96422380681054,EE88063.sortByCoord,skeletal_muscle_cluster1518_hg38,yes,-0.69,"(-288.9609746227431, 180.84507132172865)",N/A,-0.24,"(-0.07203989172404598, 0.09238919948095962)",N/A
8.713174557645335,149.0000000000114,17.911918169247325,757.9999999992821,-90.50928262293651,6078.00049288469,-732.5566901441379,-0.026815659932055556,0.0016672254761670544,-62.248140128936264,EE88063.sortByCoord,hepatocyte_all_hg38,yes,-1.0,"(-131.89710413022425, 151.44781350163484)",N/A,-0.19,"(-0.06591934692441812, 0.020705109367181347)",N/A
25.200712407945012,149.0000000000744,-7.383146815554816,757.0000000030146,68.32622370836593,6078.977516018807,-685.7309268258498,-0.06806709151737286,-0.00134340520728256,89.96415807491827,EE88063.sortByCoord,panc_epithel_cluster1974_hg38,yes,1.34,"(-200.2123032501991, 144.67266493885407)",N/A,-0.75,"(-0.09904946836923603, 0.0007154169435081709)",N/A
-15.32300263132494,149.99999999999974,69.66873689455355,757.9999999278177,113.90474281233774,6078.099228453662,-538.2250515734619,-0.003390252722324123,-0.00695080006984216,166.3677056946839,EE88063.sortByCoord,SAEC_hg38,yes,-0.36,"(-129.24715049268673, 594.0845756974345)",N/A,0.54,"(-0.13486348604650814, 0.07168146623875854)",N/A
43.73384043642609,149.99999999997058,-36.21120729342547,757.9999999839545,-58.71217332859973,6078.000004549343,-567.9476589737723,-0.09340320773528407,0.001307883242295844,-44.61045096700105,EE88063.sortByCoord,mammary_epithel_cluster2438_hg38,yes,-1.28,"(-147.4401575635661, 444.2855409094401)",N/A,-0.84,"(-0.1551046038768317, 0.060045326809148626)",N/A
-1.4390212249405436,149.99986021539405,-313.10024644716566,757.9999998624531,-837.4893853208818,6078.040422476153,-549.668612443195,0.22358476614029546,0.028381981027556482,-1154.2190871376774,EE88063.sortByCoord,hematopoietic_all_hg38,yes,0.25,"(-1762.1647206147018, -683.1746616706939)",N/A,0.35,"(0.0833171034483827, 0.32146001505947525)",N/A
-5.282541244303309,149.00000000000148,8.982018886390545,757.9999999986888,-0.8568852172504786,6078.718438906105,-670.0745623148863,0.009472738336318513,-0.001191237250526593,2.09538370512866,EE88063.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,yes,0.32,"(-180.15764378937976, 133.1408038638332)",N/A,1.51,"(-0.07960968375498778, 0.02114239769897886)",N/A
-4.166210335694786,149.9999999999116,72.43889830074929,757.9999999953087,-305.33627360428306,6078.9999980478915,-550.0617464282353,-0.007006643670470672,0.005795137077422171,-236.7139192670033,EE88063.sortByCoord,prostate_cluster2483_hg38,yes,-1.88,"(-250.56857586467265, 395.55803759116014)",N/A,0.38,"(-0.123612282510788, 0.07196721937166428)",N/A
-7.424317436173372,149.00000000003638,-56.28145990385511,757.9999999922348,114.48080069032223,6078.999413419029,-559.3949876756988,0.04198684298874281,-0.009843729951882657,48.96350927998388,EE88063.sortByCoord,A549_hg38,yes,-0.22,"(-255.040069906391, 428.5674280284202)",N/A,0.51,"(-0.10053282245571228, 0.12586205409550769)",N/A
12.306199676219402,149.9999999971222,-4.148702701850127,757.9999346130411,41.09744320807722,6078.000000438081,-704.8686491296692,-0.033243774200310036,-0.0017100386028966776,51.09871719302009,EE88063.sortByCoord,HeLa_cluster1777_hg38,yes,0.01,"(-93.80412643044176, 194.98261619365513)",N/A,0.28,"(-0.08070902952822549, 0.0023044742962305895)",N/A
-3.6787150266774766,149.00000000000782,5.8943976530385065,757.9999999978819,-126.67262791755476,6078.991999923608,-621.8935005316624,0.015060423244651403,0.000830335189246024,-124.84224101366208,EE88063.sortByCoord,colon_cluster507_hg38,yes,-0.04,"(-358.2173159815829, 118.66350014151612)",N/A,-0.53,"(-0.03146166791221886, 0.0961701496130678)",N/A
-1.735736577940744,149.00000000000315,-19.53269571445903,757.0000000941748,208.31945829594827,6078.3753447974495,-568.8059017168846,0.0012685489213882931,-0.0065537994545017755,186.36888494833698,EE88063.sortByCoord,melano_SOX_clusters1863_2205_hg38,yes,0.12,"(-96.61729336817203, 437.4327918714623)",N/A,0.92,"(-0.12614825311203842, 0.04754041623417212)",N/A
-38.12053361936986,149.9999999998747,79.45110089968472,757.9999999353453,-154.678596007741,6078.918700833697,-524.0218187754174,0.06972123835770297,0.00027977943237308343,-118.41599549490739,EE88063.sortByCoord,panc_adenoca_cluster1261_hg38,yes,0.51,"(-642.6545705277002, 190.1018313897916)",N/A,1.35,"(-0.16045322481214283, 0.1128207699788697)",N/A
-17.016860312920787,149.99999999974546,17.377484288576273,757.9999999962155,52.326317885930244,6078.0213895397,-593.2570747430091,0.03267783872048771,-0.005457596436610969,50.12498574413574,EE88188.sortByCoord,skeletal_muscle_cluster1518_hg38,no,0.87,"(-288.9609746227431, 180.84507132172865)",n.s.,0.54,"(-0.07203989172404598, 0.09238919948095962)",n.s.
9.135946352642998,149.00000000005292,6.718331954170675,757.9999999929262,108.99715152427464,6078.04091493704,-708.8437876887838,-0.035151305670535635,-0.00272858774360716,126.23215286042637,EE88188.sortByCoord,hepatocyte_all_hg38,no,1.62,"(-131.89710413022425, 151.44781350163484)",n.s.,-0.57,"(-0.06591934692441812, 0.020705109367181347)",n.s.
12.576959461924755,149.99999999999034,-23.483832016933302,757.9999999930417,5.487749688650025,6078.999994127833,-648.8301481519616,-0.02145026039786451,0.00030068381598709744,-3.671962754762857,EE88188.sortByCoord,panc_epithel_cluster1974_hg38,no,0.28,"(-200.2123032501991, 144.67266493885407)",n.s.,1.09,"(-0.09904946836923603, 0.0007154169435081709)",n.s.
-7.141363495323111,149.0000000000006,-19.89227420631034,757.000000073173,92.34807173194599,6078.475417475902,-516.0570559155777,0.02354308112564104,-0.0003587035969733825,63.90614163614157,EE88188.sortByCoord,SAEC_hg38,no,-0.92,"(-129.24715049268673, 594.0845756974345)",n.s.,1.05,"(-0.13486348604650814, 0.07168146623875854)",n.s.
50.22571125961493,149.9999999985439,-17.051906630571608,757.9999999768826,130.3136822426928,6078.930333654815,-537.1456316961763,-0.1331586014046762,-0.009582941328418715,171.05218852810657,EE88188.sortByCoord,mammary_epithel_cluster2438_hg38,no,0.15,"(-147.4401575635661, 444.2855409094401)",n.s.,-1.57,"(-0.1551046038768317, 0.060045326809148626)",n.s.
-14.102078210529035,149.00000000075994,-221.9329636822073,757.9999993609928,-408.09775910008966,6078.1325592335215,-525.2092184635106,0.18134893102501046,0.014367724151982297,-647.9468783377283,EE88188.sortByCoord,hematopoietic_all_hg38,no,2.1,"(-1762.1647206147018, -683.1746616706939)",Significantly weaker coverage drop,-0.35,"(0.0833171034483827, 0.32146001505947525)",n.s.
20.134816256605813,149.99999999999412,3.7753214007764013,757.999999901877,-193.91939810766868,6078.0640237405405,-659.3919021351751,-0.04280967902101552,0.0035980596482239452,-166.6091959825997,EE88188.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,no,-1.8,"(-180.15764378937976, 133.1408038638332)",n.s.,-0.53,"(-0.07960968375498778, 0.02114239769897886)",n.s.
-15.312127655258575,149.00000000024502,45.44881649705643,757.0000000008183,-292.3121624246468,6078.999997768272,-538.5740530774349,0.03622932973864523,0.004694168364608064,-263.8429262765343,EE88188.sortByCoord,prostate_cluster2483_hg38,no,-2.05,"(-250.56857586467265, 395.55803759116014)",Significantly stronger coverage drop,1.25,"(-0.123612282510788, 0.07196721937166428)",n.s.
32.042891514163806,149.99999999991454,-40.32085406560494,757.9999999744517,374.83725779045784,6078.989078854898,-509.5435239382497,-0.08859976096259782,-0.01559935471793254,370.794184009178,EE88188.sortByCoord,A549_hg38,no,1.64,"(-255.040069906391, 428.5674280284202)",n.s.,-1.76,"(-0.10053282245571228, 0.12586205409550769)",n.s.
23.612548914943986,149.9999720569613,18.605846360744692,757.000000004135,-47.96962861272869,6078.028102353319,-694.0048030039502,-0.0694570981915635,-0.0001869348267637769,-1.8293120569315893,EE88188.sortByCoord,HeLa_cluster1777_hg38,no,-0.71,"(-93.80412643044176, 194.98261619365513)",n.s.,-1.44,"(-0.08070902952822549, 0.0023044742962305895)",n.s.
-40.77006923306097,149.99999999801673,-43.6598946292623,757.0000000352063,-200.76552999470061,6078.949638583337,-610.4838568884778,0.14461726486122128,0.0032742140526350683,-291.7627214988484,EE88188.sortByCoord,colon_cluster507_hg38,no,-1.42,"(-358.2173159815829, 118.66350014151612)",n.s.,3.46,"(-0.03146166791221886, 0.0961701496130678)",Significantly stronger coverage drop
44.50657657148537,149.99999999936776,-20.34863927541005,757.9999999986893,-25.972284887464433,6078.000000005411,-566.8804681549319,-0.10595595391497284,-1.6082005675526585e-06,4.996734960853571,EE88188.sortByCoord,melano_SOX_clusters1863_2205_hg38,no,-1.22,"(-96.61729336817203, 437.4327918714623)",n.s.,-1.51,"(-0.12614825311203842, 0.04754041623417212)",n.s.
17.905258158934622,149.00000059859042,108.82618191932622,757.9932059006944,54.092050844310506,6078.000348775602,-501.72289916597,-0.10876787240887724,0.001427640937269444,184.58233765002984,EE88188.sortByCoord,panc_adenoca_cluster1261_hg38,no,1.94,"(-642.6545705277002, 190.1018313897916)",n.s.,-1.22,"(-0.16045322481214283, 0.1128207699788697)",n.s.
-23.968371129496298,149.99999999995967,83.4864952044092,757.9999999467117,-191.2020175860442,6078.00178929021,-608.8634194896102,0.03235688742144894,0.00029078929026476335,-134.4589522137287,EE87948.sortByCoord,skeletal_muscle_cluster1518_hg38,yes,-0.67,"(-288.9609746227431, 180.84507132172865)",N/A,0.53,"(-0.07203989172404598, 0.09238919948095962)",N/A
0.16687753616298012,149.99999999999662,-4.334232533132833,757.9999918264006,16.431849017600545,6078.028524620597,-730.5066803803412,0.0007587821346585039,-0.0009186217193929543,12.232569241833744,EE87948.sortByCoord,hepatocyte_all_hg38,yes,0.03,"(-131.89710413022425, 151.44781350163484)",N/A,1.06,"(-0.06591934692441812, 0.020705109367181347)",N/A
12.183389838856492,149.99999999999355,-9.533233981779091,757.999999962332,-20.71121181747402,6078.0001486825695,-682.0373834006666,-0.02602627873338687,0.0015883952422728767,-16.218374922654515,EE87948.sortByCoord,panc_epithel_cluster1974_hg38,yes,0.13,"(-200.2123032501991, 144.67266493885407)",N/A,0.91,"(-0.09904946836923603, 0.0007154169435081709)",N/A
1.2153404616673391,149.00000000001253,29.870243117151407,757.9999999720286,165.7329515567831,6078.017246115022,-518.5453940488986,-0.029853212147763233,-0.002203226516651376,197.1031320313901,EE87948.sortByCoord,SAEC_hg38,yes,-0.19,"(-129.24715049268673, 594.0845756974345)",N/A,0.03,"(-0.13486348604650814, 0.07168146623875854)",N/A
-6.533974877768352,149.00000003063474,-18.36003421432897,757.0000000829923,149.64321472731947,6078.999883690445,-534.3220384239985,0.017349776527815733,-0.0063873794696633675,123.3876171017882,EE87948.sortByCoord,mammary_epithel_cluster2438_hg38,yes,-0.17,"(-147.4401575635661, 444.2855409094401)",N/A,1.19,"(-0.1551046038768317, 0.060045326809148626)",N/A
-33.37408398171566,149.00000000168126,-217.49231009003032,757.9999999496578,-1319.724634794133,6078.017493458893,-518.1972589266348,0.2904487776049348,0.03666270126131674,-1576.3967723400385,EE87948.sortByCoord,hematopoietic_all_hg38,yes,-1.29,"(-1762.1647206147018, -683.1746616706939)",N/A,1.46,"(0.0833171034483827, 0.32146001505947525)",N/A
8.058651884757815,149.99999999997118,4.536803301123391,757.0000000709799,-95.14938185521645,6078.163616284255,-655.6304610050291,-0.017578667762862595,0.0013159260169439224,-81.14585444738584,EE87948.sortByCoord,HPF_lung_fibroblast_cluster1737_hg38,yes,-0.72,"(-180.15764378937976, 133.1408038638332)",N/A,0.46,"(-0.07960968375498778, 0.02114239769897886)",N/A
-20.867514527538198,149.00000000002598,69.10170705656165,757.0000000000232,-68.5411261621763,6078.117985772165,-556.4279682440692,0.023953894522842457,-0.0035363950179071475,-22.87527978464929,EE87948.sortByCoord,prostate_cluster2483_hg38,yes,-0.58,"(-250.56857586467265, 395.55803759116014)",N/A,1.0,"(-0.123612282510788, 0.07196721937166428)",N/A
3.9788777187463933,149.99999999999963,49.46432307033632,757.0000000192415,332.7826995372849,6078.999990655531,-527.3800120970627,-0.05848949660709477,-0.014187386796817438,386.94082596858567,EE87948.sortByCoord,A549_hg38,yes,1.73,"(-255.040069906391, 428.5674280284202)",N/A,-1.24,"(-0.10053282245571228, 0.12586205409550769)",N/A
1.8853568315580618,149.9999999999994,-23.034672836652003,757.0000000007798,106.56465958429804,6078.999999998911,-732.1390825258154,0.00013160435204055343,-0.0032104710387489657,85.3807266174502,EE87948.sortByCoord,HeLa_cluster1777_hg38,yes,0.47,"(-93.80412643044176, 194.98261619365513)",N/A,1.87,"(-0.08070902952822549, 0.0023044742962305895)",N/A
10.348323290045931,149.7194486296593,-68.60713890031322,757.9999999988373,92.10395723870062,6078.001141411699,-598.728302763534,0.002488993749741836,-0.002314630674513932,34.734973701363,EE87948.sortByCoord,colon_cluster507_hg38,yes,1.28,"(-358.2173159815829, 118.66350014151612)",N/A,-0.92,"(-0.03146166791221886, 0.0961701496130678)",N/A
